id,text,date,sentiment
1253670717692010497,Περιμένω πως και πως να ξεκινήσω να πουλάω εισιτήρια για να σταματήσουν να μπαίνουν μέσα στο λεωφορείο έξυπνοι που να θέλουν να πληρώσουν και να μην μπορούν γιατί όταν θα μπορώ να δεχτώ λεφτά τότε αυτοί οι ηλίθιοι δεν θα θέλουν να πληρώσουν και μετά θα γελάω εγώ!,2020-04-24 13:02:45+00:00,neg
1253517445677154304,"Βλέπω πριν λίγο τον γείτονα μου να τρέχει στην διασταύρωση, του λέω αθλείσαι και συ; Να προλάβω το λεωφορείο τρέχω ρε μαλακα μου λέει.",2020-04-24 02:53:42+00:00,nrl
1253382331454435331,"Πάντως μόλις αρθουν τα μέτρα της καραντίνας, το πρώτο πράγμα που θα κάνει η γιαγιά είναι να πάρει το λεωφορείο να έρθει Αθήνα να δείρει τον Παπαδόπουλο που εδώ και έναν μήνα την λέει γιαγιά. Έξαλλη σήμερα στο τηλέφωνο ΕΜ ΑΥΤΟΣ Ο ΜΑΛΑΚΑΣ ΠΑΠΠΟΥΣ ΔΕΝ ΕΊΝΑΙ;",2020-04-23 17:56:49+00:00,irr
1252876029246402562,"Δεν θέλει πολλά ο άνθρωπος για να είναι ευτυχισμένος, μια ρετσίνα, καλή παρέα, Λευκό Πύργο και ένα λεωφορείο με τους πρωταθλητές Ελλάδος να περνάνε από μπροστά κρατώντας μια αηττητη κούπα.",2020-04-22 08:24:57+00:00,nrl
1251182070459699201,Πέρσι τέτοια μέρα τέτοια ώρα ήμουν στο λεωφορείο κολλημένη στην κίνηση 4χλμ απ'τον Κηφισό παρακαλώντας να φτάσω μια ώρα αρχύτερα στην Αθήνα.,2020-04-17 16:13:46+00:00,nrl
1250424915922014212,Μεγάλη βδομάδα και προσπερνάω τα τσοντοτζίφ όπως όταν στέκεται κάποιος δίπλα μου σε μετρό και λεωφορείο,2020-04-15 14:05:06+00:00,nrl
1249917373206929408,"Ωδή στο τίμιο, λαϊκό κορίτσι, που στον κυκεώνα της υγειονομικής-καπιταλιστικής κρίσης κάνει πρωινό τσιγάρο περιμένοντας το -όλο και πιο σπάνιο πια- λεωφορείο, για να πάει στο μεροκάματο. Η φλόγα της ρήξης την κρατά δυνατή. Καλημέρα και σε σένα που ένιωσες ένα σκίρτημα στη σκέψη.",2020-04-14 04:28:18+00:00,nrl
1249668565252411392,Δεν νομιζω καποιος να μην νιωθει σφιξιμο σε καρδια και στομαχι οταν περναει απο το μνημειο που εχει στηθει στα Τεμπη. Ισως επειδη μπορει να βρισκομασταν και εμεις σε αυτο το μοιραιο λεωφορειο.,2020-04-13 11:59:38+00:00,irr
1249373731581054976,Παίζει μπαλίτσα επικοινωνιακά μέχρι και το ΚΙΝΑΛ του Χρηστίδη που τον αφήνεις μέσα σε ασανσέρ και περιμένει το λεωφορείο και στον ΣΥΡΙΖΑ περιμένουν ακόμα να δείξει τις προτάσεις του ο ΣΚΑΪ.,2020-04-12 16:28:04+00:00,irr
1249017504321716224,"Ποτέ δε θα ξεχάσω τους ναρκωμανεις στα λεωφορεία Α10, Γ10 και Β10 που κατέβαιναν στο Μενιδι να αγοράσουν. Ποτέ δε θα ξεχάσω το πρόσωπο ενός που φώναζε μέσα στο λεωφορείο πως πάλι τούβλο έξυσαν για νοθεύσουν την ηρωινη. Και δε θα ξεχάσω την αστυνομία που έκανε πλάτες μαζί τους.",2020-04-11 16:52:33+00:00,nrl
1248865179976294400,"Είδα όνειρο ότι ξέχασα την τσάντα μου μέσα στο λεωφορείο ενώ είχα κατέβει ...Στην τσάντα είχα το κινητό,τα χρήματα μου και προσωπικά γενικά αντικείμενα... Ο χειρότερος εφιάλτης μου ",2020-04-11 06:47:16+00:00,nrl
1248370130842800128,και επίσης Η μετάβαση από το βιβλίο χωρίς να πω αυτό στο λεωφορείο από αυτό δεν νομίζω ότι έχει αλλάξει το περιεχόμενο προς το χειρότερο και δεν έχω,2020-04-09 22:00:07+00:00,irr
1248285901882564609,Πρόστιμο 400 ευρώ γιατί έκανε βόλτες με το λεωφορείο επί 4 ώρες! ,2020-04-09 16:25:25+00:00,nrl
1248229587588390912,Πρόστιμο 400 ευρώ σε Ιταλίδα που έκανε 4 ώρες βόλτα με το λεωφορείο #kathimerini #καθημερινη #κορωνοιος,2020-04-09 12:41:39+00:00,irr
1248151087351304192,Peanut butter and jelly λες και είμαι 7χρονο αμερικανακι που περιμένει το λεωφορείο να πάει στο σχολείο,2020-04-09 07:29:43+00:00,nrl
1247822051869487105,Το χετε παρατηρήσει ότι όταν περιμένετε στη στάση το λεωφορείο ο χρόνος κυλάει διαφορετικά απ' ότι συνήθως;,2020-04-08 09:42:15+00:00,nrl
1247672434070781952,Να αξιωθώ να πάω στο Εδιμβούργο να ξεφτιλιστώ στο κλάμα με το που δω το λεωφορείο το 100,2020-04-07 23:47:43+00:00,nrl
1247379777423437824,Λεωφορείο δεν έρχεται σε αυτή τη στάση.,2020-04-07 04:24:48+00:00,nrl
1247272876673294344,Τροχαίο ατύχημα με λεωφορείο - Έκλεισε κάθοδος της Κηφισίας ,2020-04-06 21:20:01+00:00,nrl
1247227157295890440,Η Ντέμη μου θυμίζει κάποιες θείτσες μέσα σε λεωφορείο που βρομάνε σκορδιλα #MasterChefGR,2020-04-06 18:18:21+00:00,nrl
1246887102740140039,Λεωφορείο του ΟΑΣΘ έφυγε στο γρασίδι / Δεν μπήκε το χειρόφρενο ,2020-04-05 19:47:05+00:00,nrl
1246844149158076418,Ωραία! Και βρέχει και έχασα το λεωφορείο και μου έχει μαζευτεί η μισή κάλτσα στην καμάρα,2020-04-05 16:56:25+00:00,nrl
1246148943379079168,«Πολίτες τρίτων χωρών» από το Κουτσόχερο ανενόχλητοι συνωστίζονται για να ανέβουν στο λεωφορείο! ,2020-04-03 18:53:55+00:00,nrl
1246038323614953477,"πεζοδρομος,μονη μου,κορναρει αυτοκινητο που ερχεται από πισω,δε γαμιεται,κανω στην ακρη,περναει μπουνια,τρακαρει με λεωφορειο που είναι στον καθετο δρομο,βγαινει μας βριζει για το που παμε και φευγει 1 ΤΕΣΤ ΜΟΝΟ Γ ΗΛΙΘΙΟΥΣ.ΠΟΙΟΣ ΚΟΒΙΤ!!!!!",2020-04-03 11:34:21+00:00,neg
1245701157697314816,"Κατεβάζουν τον κόσμο, ναι τον κατεβάζουν, από το λεωφορείο για έλεγχο της βεβαίωσης μετακίνησης. Κόβουν κλήση 150€ σε άστεγο, ναι σε άστεγο, γιατί δεν είναι σπίτι του. Συγχαρητήρια κοινωνία. #menoumespiti #den_exoune_oi_astegoi_spiti",2020-04-02 13:14:34+00:00,neg
1245695121347264517,Απο το δεν υπαρχει ιος γιδια εγω θα βγαινω οποτε μου γουσταρει μεχρι το να βηξει καποιος στο λεωφορειο και να λιντσαριστει απο τους συνεπιβατες μια μαλακια πηχτη δρομος..,2020-04-02 12:50:35+00:00,neg
1245671892469628928,το λεωφορείο το πρώτο πράγμα που αντικρίσαμε το που μπήκα κανένας Παρασκευή έναν παράδεισο στο λεωφορείο ήταν γεμάτο γυναίκες ωραίοι,2020-04-02 11:18:17+00:00,pos
1245600297449218050,"Τι εύχρηστο μαξιλάρι η αγάπη... Κατάλληλο για κάθε ταξίδι του πόνου στο σώμα... για κάθε ηλικίας όνειρα... για κάθε είδους νύστα... Απαραίτητο για το σπίτι... για το στοχασμό... για το λεωφορείο... για το πλοίο και για ό,τι μας πνίγει... ~~ Κική Δημουλά ~~ ",2020-04-02 06:33:47+00:00,irr
1255624175814877190,"Αξιωματικοί του λεωφορείου προσπάθησαν να τους καταδιώξουν,αλλά ήταν άοπλοι. Η Χωροφυλακή έσπευσε αμέσως και σε απόσταση 800 μέτρων από το τόπο του συμβάντος,συνέλαβε τον οδηγό ταξί Νίκο Τομπουλίδη που είχε μεταφέρει τους δράστες.Μετά από επίμονες έρευνες συνέλαβε τους δράστες.",2020-04-29 22:25:06+00:00,irr
1255623354628870147,"των Αλεξάνδρου Σβώλου και Ηλία Τσιριμώκου. Αυτόπτες μάρτυρες είδαν τρεις άντρες, οπλισμένους με ατομικά περίστροφα να απομακρύνονται από το τόπο του συμβάντος. *φωτος>Ο Ακίνδυνος Αλβανός/ Ιορδάνης Σαπουντζόγλου, που έριξε τη χειροβομβίδα στον οδηγό του λεωφορείου. ",2020-04-29 22:21:50+00:00,nrl
1254822265084092417,"είσαι τραπεζιτικός και t>26C ,συγχωρέστε με η μάσκα δεν μπορεί να φορεθεί για 8 ώρες και χωρίς a/c κε καθηγητά... είσαι οδηγός ταξί, παρομοίως... πωλητής, οδηγός λεωφορείου,παρομοίως κε καθηγητά! Αλήθεια, και ποιός τύπος μάσκας είναι εγκεκριμένος; #covid_19GR #covid19Gr #COVID19",2020-04-27 17:18:36+00:00,nrl
1253989686156185602,"Παπάς σε στάση λεωφορείου με ένα ηλεκτρονικό στο χέρι, μαλακές, να σα τη γροθιά μου.",2020-04-25 10:10:13+00:00,nrl
1253030952642764805,Αυτό που μου έχει λείψει πιο πολύ από όλα με την καραντίνα είναι να κρεμαστώ σαν το πιθήκι στη λαβή του λεωφορείου.,2020-04-22 18:40:33+00:00,neg
1252612623113359365,Ταξί έπεσε σε στάσεις λεωφορείου στη λεωφόρο Κηφισίας – 1 τραυματίας ,2020-04-21 14:58:16+00:00,nrl
1247858772195913728,"Άρης Νικολάου, οδηγός αστικού λεωφορείου | Της Κατερίνας Καμπόσου ",2020-04-08 12:08:10+00:00,irr
1247479806901522432,Ρωσία αρχές 90's δύο νεαρές γυναίκες στη στάση του λεωφορείου φορώντας την νέα εποχή μετά την πτώση του ανατ. μπλοκ. Από τον Hans-Jürgen Burkard ,2020-04-07 11:02:17+00:00,nrl
1247300087199531009,Στο σπίτι σου κοντά πρέπει να χεις περίπτερο σούπερ μάρκετ φαρμακείο στάση λεωφορείου πάρκο για φασωμα,2020-04-06 23:08:09+00:00,nrl
1246018272237060096,Οδηγός λεωφορείου στις ΗΠΑ παραπονιόταν για επιβάτιδα που έβηχε και πέθανε από κορονοϊό. #coronavirus #κορονοιος #κοροναιος #κορωνοιος #covid19Gr #COVID2019 #COVID19 #ΜΕΝΟΥΜΕΣΠΙΤΙ #menoumespiti #menoume_spiti,2020-04-03 10:14:40+00:00,nrl
1255892499677294592,"Η αιτιολογία ότι πριν ήμασταν μέσα και δεν χρειαζόταν μάσκα, ενώ αύριο θα μπούμε στα λεωφορεία δεν ευσταθεί Και τότε χιλιάδες εργαζόμενοι πλεμπαίοι έμπαιναν στα λεωφορεία και δη χωρίς το νέο περιορισμό επιβατών Και σε ταξί,Σούπερ Μαρκετ κλπ Βρείτε άλλη δικαιολογία κε #Τσιοδρας",2020-04-30 16:11:19+00:00,nrl
1255887223330922497,"Αλλαγές σε Μετρό, λεωφορεία, τρόλεϊ και τραμ ανακοίνωσε ο ΟΑΣΑ, υποχρεωτική η μάσκα ",2020-04-30 15:50:21+00:00,nrl
1255876489695965187,"Ακόμα κάνει ο #Τσιόδρας ανακοινώσεις χωρίς να φοράει μάσκα. Προφανώς εκτός από τα σχολεία και τα σχολικά λεωφορεία, βρήκαμε και άλλο χώρο που δε κολλάει ο ιός #κυβερνηση_τσιρκο",2020-04-30 15:07:42+00:00,nrl
1255867083386126336,"Είστε οι ίδιοι που φτύνετε τις χλαπάτσες σας παντού, καθαρίζετε τις μύτες σας στα φανάρια κι αερίζεστε στα λεωφορεία,ή νέα κατηγορία; Δε πιστεύω να σας σίχανε η περιγραφή μου,ε; ",2020-04-30 14:30:20+00:00,neg
1255816138577055745,#savethebuses #greektourism #covid19 Σώστε τα τουριστικά λεωφορεία! ,2020-04-30 11:07:54+00:00,irr
1255574426260852738,"Δρομολογούνται τα πρώτα λεωφορεία με εργάτες γης από Αλβανία, ακριβότερο βγαίνει το μεροκάματο | ""Ενδείξεις-Αποδείξεις"" ",2020-04-29 19:07:25+00:00,irr
1255549595469385732,"Μπορεί να μου εξηγήσει κάποιος υπεύθυνα με ποια λογική η χρήση μάσκας στα σχολεία και τα σχολικά λεωφορεία είναι προαιρετική, αλλά αν η δασκάλα πάει μετά σουπερμάρκετ χωρίς μάσκα τρώει 150 ευρώ πρόστιμο;",2020-04-29 17:28:45+00:00,nrl
1255537456511954946,Προαιρετική η χρήση μάσκας στα σχολικά λεωφορεία. Υποχρεωτική η χρήση μασκας στα αστικά λεωφορεία. Έχουν πρόγραμμα όχι αστεία! #σχολεια,2020-04-29 16:40:31+00:00,neg
1255507091294433280,Τα 11 μέτρα ασφαλείας που θα ισχύσουν στα λεωφορεία του ΟΑΣΘ από 4 Μαϊου ,2020-04-29 14:39:51+00:00,nrl
1255461193613029382,"Αυτό το 4 άτομα ανά 20τμ και τηρώντας απόσταση 2μ μεταξύ τους ας μας πει το αρμόδιο Υπουργείο σε τι αριθμό επιβατών μεταφράζεται σε Μετρο, τραμ, τρόλλεϋ και λεωφορεία? Είναι άραγε αριθμός που διασφαλίζει τη βιώσιμη λειτουργία των συγκοινωνιών?",2020-04-29 11:37:28+00:00,nrl
1255405484800180224,Συνελήφθη για ναρκωτικά και κλοπές μπαταριών από λεωφορεία στην Κέρκυρα ,2020-04-29 07:56:06+00:00,nrl
1255193830913200133,Παλιά είχαμε τα ρεπορτάζ κωλων στις παραλίες από τον Αντ1. Τώρα θα ψάχνουν μέσα στα λεωφορεία ποιος σε φοράει μάσκα ρε μαλακα,2020-04-28 17:55:04+00:00,nrl
1255184138719592450,"Νταξ. Βγείτε έξω, πάτε κι εκκλησία, σαρδελιαστειτε στα λεωφορεία, τώρα έχουμε αρκετές ΜΕΘ για να πεθάνετε #διαγγελμα",2020-04-28 17:16:33+00:00,neg
1255168638291755008,Θα πρέπει να ξέρουν οι υπηρεσίες όλα τα παιδιά που θα πάνε γιατί στην επαρχία έχουμε μεταφορές μαθητών με λεωφορεία με τη μισή υποθέτω χωρητικότητα άρα και τροποποίηση των συμβάσεων μεταφορών. θα μπορούσα να γράψω 2154 τουι για να σας πω πόσα προβλήματα υπάρχουν και απορώ,2020-04-28 16:14:57+00:00,neg
1255118184669237250,Γνωρίζουν άραγε οι @STsiodras @nhardalias ότι χιλιάδες μαθητές συνωστίζονται σε συνθήκες σαρδελοποίησης σε λεωφορεία κάθε πρωί πηγαίνοντας στο σχολείο; (Σε σημείο που κάποιοι μαθητές ξεμένουν στις στάσεις γιατί τα λεωφορεία δεν χωράνε πλέον ούτε ένα άτομο!!!). Τους το έχουν πει;,2020-04-28 12:54:28+00:00,neg
1255077381204848641,Εγώ πάντως φοβάμαι πάρα πολύ τώρα με την άρση της καραντίνας που θα πρέπει να ξαναξεκινήσω να χρησιμοποιώ τα μέσα και μπαίνω στο μετρό και τα λεωφορεία.,2020-04-28 10:12:20+00:00,neg
1254087391016554496,"Οι καλύτεροι απολογισμοί γίνονται μέσα σε .. αεροπλάνα ,τρένα ,και λεωφορεία .Φευγεις και ξέρεις τι σου λείπει ,ποιος σε ψάχνει .σε ποιον θέλεις να επιστρέψεις .... ",2020-04-25 16:38:28+00:00,nrl
1253948571537281026,"Δώστε νέες ποδηλατολωρίδες και επιχορήγηση σε αγορά ποδηλάτων ή bonus για όποιο πηγαίνει στην εργασία του με ποδήλατο, για να μειωθεί το ΜΕΓΑ Ρίσκο διάδοσης της μόλυνσης μέσα στα λεωφορεία του #ΟΑΣΘ",2020-04-25 07:26:51+00:00,nrl
1253400046114082819,πατέρα αν αυτή τη στιγμή κάνει έλεγχο λεωφορεία.,2020-04-23 19:07:12+00:00,nrl
1253391316635070464,"Δεν ειναι φοβερο πως καθε φορα που θα εχω εγω τη βραδινη βαρδια (που οι μετακινησεις μου εξαρτωνται απο λεωφορεια) γαμιεται ο Διας με το ταμειο και ΠΑΝΤΑ μα ΠΑΝΤΑ θα καταληξω να κλεισω αργα και να χασω το λεωφορειο μου, ενω οταν εχουν οι αλλοι κλεινουν παντα στο πενταλεπτο",2020-04-23 18:32:31+00:00,nrl
1253322796173680647,“Σύντομα στους δρόμους της Αθήνας και της Θεσσαλονίκης θα δούμε ηλεκτρικά και φιλικά προς το περιβάλλον λεωφορεία” ,2020-04-23 14:00:14+00:00,nrl
1251281265929699333,"Κατά τον έλεγχο αποδείχθηκε ότι τα δύο λεωφορεία ενοικιάστηκαν από την υπηρεσία πληροφοριών της Τουρκίας (ΜΙΤ) σε μια μυστική επιχείρηση για τη μεταφορά τζιχαντιστών μαχητών πέρα ​​από τα τουρκο-συριακά σύνορα, προκειμένου να επηρεάσουν την τύχη της σύγκρουσης στη γειτονική χώρα. ",2020-04-17 22:47:56+00:00,irr
1250382422241357824,Στέλνουν... αρνιά από τα χωριά με λεωφορεία των ΚΤΕΛ – ΒΙΝΤΕΟ ,2020-04-15 11:16:15+00:00,irr
1250100362582917122,"3πλασιασε αυριο κι ολας τα δρομολογια σε τρενα, μετρο, λεωφορεία!!!! Εχει πήξει ο κοσμος στα βαγόνια και παει στη δουλεια του! @kmitsotakis",2020-04-14 16:35:26+00:00,nrl
1250063639433883652,"Αλήθεια τώρα.. βλέπει κανείς χαλάρωση των μέτρων χωρίς εμβόλιο ή επαρκές φάρμακο; Ποιος είναι αυτός που θα αναλάβει την ευθύνη να ανοίξει πάλι τα πάντα και να αφήσει τον κόσμο να ""σαρδελοποιηθεί"" πχ. σε μετρό και λεωφορεία; Χλωμό το βλέπω. Έχουμε πολύ δρόμο ακόμα..",2020-04-14 14:09:31+00:00,neg
1250034913023328256,"Λεωφορεία των ΚΤΕΛ Θεσσαλονίκης θα εκτελούν από αύριο τέσσερα δρομολόγια, ",2020-04-14 12:15:22+00:00,nrl
1249979537384968192,"προφανως δε νοιαζονται για τους εργαζομενους στον τουρισμο, αλλα το μονο που ενδεχομενως βγει σε καλο ειναι οτι φετος, Απριλη μηνα, δεν εχει τουριστικα λεωφορεια να διπλοπαρκαρουν στο Καλλιμαρμαρο σε ωρες αιχμης. δε το χαιρομαστε βεβαια αλλα συμβαινει.",2020-04-14 08:35:19+00:00,neg
1249593711874453505,@kmitsotakis Αυξησε τα δρομολογια στα τρενα λεωφορεία μετρο. Ειμαστε ο ενας πανω στον αλλο χωρις λογο. Επειδη αργούν τα τρενα! Και παμε στη δουλεια γαμωτο,2020-04-13 07:02:11+00:00,neg
1249038650219925504,"Ναι, τα πρωινά λεωφορεία είναι πιο βαριά ",2020-04-11 18:16:34+00:00,nrl
1249028648998494208,δε μας αφήνουν έξω να γυρνάμε για να μη βλέπουμε τα λεωφορεία που έρχονται,2020-04-11 17:36:50+00:00,irr
1248281647058911233,Παραμένει το «χερόφρενο» στα σχολικά λεωφορεία – Τι θα γίνει με τις μετακινήσεις με ΙΧ και Ταξί ,2020-04-09 16:08:31+00:00,nrl
1248233000166457344,λεωφορεία τέλος πάντων και φαινόταν ότι ο δολοφόνος χρησιμοποιεί τα μέσα μαζικής μεταφοράς αυτή η πληροφορία ήταν και το κλειδί στην αρχή αυτή η υπόθεση οι αστυνομικοί,2020-04-09 12:55:12+00:00,irr
1247779967292698629,"Οδηγίες του ΕΟΔΥ για λεωφορεία, σταθμούς λεωφορείων και χερσαίες διαβάσεις ",2020-04-08 06:55:01+00:00,nrl
1245462095287783425,"Νέα μέτρα για τη μεταφορά επιβατών με λεωφορεία, ταξί, Ι.Χ. ",2020-04-01 21:24:37+00:00,nrl
1245361193168121856,"Νέα μέτρα περιορισμού για αυτοκίνητα, ταξί και λεωφορεία ",2020-04-01 14:43:40+00:00,nrl
1245357447746912257,"Νέα μέτρα περιορισμού για αυτοκίνητα, ταξί και λεωφορεία ",2020-04-01 14:28:47+00:00,irr
1253096402797965312,"Πόσες φορές την ημέρα ακούμε ότι ο κορονοϊός είναι «ο μεγάλος ισοσταθμιστής», που προσβάλει όμοια αρχηγούς κρατών και οδηγούς λεωφορείων; Θα έπρεπε να μας φαίνεται καθησυχαστικό ότι ένας θανατηφόρος ιός είναι η απειλή που ενώνει την κοινή μας ανθρώπινη υ… ",2020-04-22 23:00:38+00:00,irr
1251299404860047360,Βρετανία – Νεκροί 20 οδηγοί λεωφορείων από κορονοϊό ,2020-04-18 00:00:00+00:00,nrl
1250081359391002624,Στο Κέντρο Ελέγχου του Μετρό και στο αμαξοστάσιο λεωφορείων ο Κώστας Καραμανλής ,2020-04-14 15:19:56+00:00,nrl
1249659720484429825,"Δεν είναι μόνο αυτό. Αν δείς δημογραφικά ποιοί πληθυσμοί δουλεύουν σε επαγγέλματα πρώτης γραμμής που δεν έχουν κλείσει λόγω πανδημίας θα δεις έναν ακόμα παράγοντα. Οδηγοί λεωφορείων, ταξί, νοσοκόμοι, ταχυδρομεία, ταχυφαγία απασχλούν συνήθως μαύρους/λατίνους",2020-04-13 11:24:29+00:00,nrl
1248902205157056513,Ημέρες lockdown στην Ινδία. 1) Πλήθος περιμένει σε στάσεις λεωφορείων για να μεταφερθεί στα χωριά του. 2) Εργάτες επιστρέφουν στα χωριά τους μετά την κήρυξη του lockdown που τους αφήνει χωρίς δουλειά. 3 ) Οικογένεια περιμένει το λεωφορείο . 4 ) Οικογένεια επιστρέφει με κάρο. ,2020-04-11 09:14:23+00:00,nrl
1248642559091585026,Μπήκε σε κατάστημα και έκλεψε εισιτήρια αστικών λεωφορείων ,2020-04-10 16:02:39+00:00,nrl
1246811086302490625,Βεβαιώθηκαν 17 παραβάσεις σε αλλοδαπούς για άσκοπη μετακίνηση στον Σταθμό Υπεραστικών Λεωφορείων Κηφισού ,2020-04-05 14:45:02+00:00,nrl
1245613391927898119,Καθημερινή απολύμανση σε 750 στάσεις λεωφορείων και τρόλεϊ από τον Δήμο Αθηναίων (Εικόνες) ,2020-04-02 07:25:49+00:00,nrl
1245291566996041728,"Συνεχώς καταφθάνουν λεωφορεία με μετανάστες στο Σιδηρόκαστρο Σερρών – Κατά τα άλλα «Μένουμε σπίτι» Συνεχίζεται η ροή των λεωφορείων που μεταφέρουν μετανάστες στην κλειστή δομή των Σερρών, που βρίσκεται στη θέση «Κλειδί», σε μία από τις πλέον τουριστικές ",2020-04-01 10:07:00+00:00,irr
1245272443217903617,"Καινούρια παγκάκια στις στάσεις των αστικών λεωφορείων τοποθέτησε ο Δήμος Καβάλας (φωτογραφίες) - Καβάλα, Πρωϊνή, Ραδιόφωνο, Εφημερίδα της Καβάλας, νέα, καβάλα ειδήσεις, μικρές αγγελίες ",2020-04-01 08:51:01+00:00,nrl
1255936281596624896,"Μετά από έρευνα, διαβάζω, ανακηρύχθηκε το πιο ασφαλές ΜΜΜ παγκοσμίως, χωρίς να έχει ούτε ένα κρούσμα κορωνοϊού το Μετρό Θεσσαλονίκης",2020-04-30 19:05:18+00:00,neg
1255870319753134082,"Ενα μηνα τωρα η ανοσια της αγελης ειναι ενα βαρβαρο μετρο, ξαφνικα απο Δευτερα θα γινει ενα ωραιο και φυσιολογικο μετρο προστασιας της οικονομιας... Οτι να ναι... #vouli #Βουλη",2020-04-30 14:43:11+00:00,irr
1255864486847827973,"Δηλάδη στο μετρό και στα κομμωτηρια, υποχρεωτικη η μασκα, αλλιως τρως προστιμο 150 ευρω, αλλα στα σχολικα λεωφορεια,στις αιθουσες,στα κυλικεια και στα φροντιστηρια,που ειμαστε ο ενας πανω στον αλλον, δεν συστηνεται; Δεν ντρεπεστε για τη γελοιοτητα σας ρε; #Κεραμεως #ΝΔ_απατεωνες",2020-04-30 14:20:01+00:00,neg
1255849368130916353,"επισης παιδια εχει δικιο το δεξιο μετωπο λογικης μαζι με το πασοκτσιδικο πλεον μετωπο λογικης, αν κατι σας φαινεται ηλιθιο, ασκοπο, παραλογο, λιγο σαν μετρο μη γραφετε τπτ στο τουιτερ και γκρινιαζετε. περιμενετε απλα να πεθανετε",2020-04-30 13:19:56+00:00,irr
1255780479841832960,"- Οι εργαζόμενοι σε λεωφορεία & τρόλεϊ σηκώνουν τα χέρια ψηλά μπροστά στο ανεφάρμοστο σχέδιο για τα μέσα μαζικής μεταφοράς. Θετική εξαίρεση το μετρό. - Ουσιαστικά 10 μέρες μάθημα θα κάνουν τα παιδιά σε Γυμνάσιο &amp; Λύκειο, με ανυπολόγιστο ρίσκο για εκπαιδευτικούς &amp; οικογένειες 3/5",2020-04-30 08:46:12+00:00,pos
1255457635953975308,"Δηλαδή ο τσιοδρας πρώτα τσεκάρει τις αποθήκες της κυβέρνησης και μετα βγάζει μέτρα? Μη λες μαλακιες ο τσιοδρας ειναι επιστήμονας δεν ειναι πολιτικός, έτυχε το νέο μετρο να βρει τιγκαρισμένες τις αποθήκες",2020-04-29 11:23:20+00:00,irr
1255406281319464960,Υποχρεωτική λέει η μάσκα και στα μέσα μαζικής μεταφοράς. Δηλαδή θα μπαίνω στο μετρό και θα νομίζω ότι έχω ταξιδέψει στη Japan.,2020-04-29 07:59:16+00:00,nrl
1255254818219851785,"#διαγγελμα να ρωτήσω κάτι άσχετο; Η Zeus + Dione βγάζει μάσκες; Δεν θέλω να είμαι σαν βλάχος στο μετρό! Να πάμε στα σοβαρά τώρα. Ας πούμε ότι 1 μάσκα = 0,50€. Οικογένεια με 4 μέλη × 3 μάσκες/μέρα × 30 ημέρες ×0,50€ = 180€. Που θα τα βρούμε; Μας εμπαίζετε; Τι ρωτάω και εγώ!",2020-04-28 21:57:24+00:00,irr
1255170353816580099,"Υποχρεωτικά με μάσκες σε λεωφορεία, μετρό, τραμ κα... ",2020-04-28 16:21:46+00:00,irr
1255163586596528129,"Δηλαδή από Ιούνιο θα έχει δακτύλιο; Λολ, ότι υπάρχει περίπτωση να μπω σε μετρό ας πούμε σύντομα",2020-04-28 15:54:53+00:00,nrl
1255158959029305346,"550,040,Α2 σε ωρες αιχμης να τηρηθει το μετρο μισης χωρητικοτητας. Θα γελασουμε ",2020-04-28 15:36:30+00:00,neg
1255156423564165120,Μάσκες που θα βρούμε που δεν υπάρχουν ούτε για δείγμα;; Να βγαλετε εκδοτήρια με μάσκες δίπλα από αυτά των εισιτηρίων στο μετρό. #διαγγελμα #κοροναιος #καραντινα,2020-04-28 15:26:25+00:00,nrl
1255118465926660096,Έτοιμο από αρχές Μάρτη του 2020 είναι το μετρό Θεσσαλονίκης αλλά δεν το παραδίδουν στο επιβατηγό κοινό λόγω καραντίνας επόμενη ανοιχτή ημερομηνία εγκαινίων 30.7.2024 δυστυχώς,2020-04-28 12:55:35+00:00,neg
1254853604613042177,Ξέρουμε με ποιον συρμό του μετρό τράκαρε η Μαρία; #MasterChefGR,2020-04-27 19:23:08+00:00,irr
1254849019756642304,Η ΜΕΤΡΟ Θεσσαλονίκης Α.Ε πρωτοπορεί και θα δίνει μάσκες και γάντια σε κάθε είσοδο των σταθμών της.,2020-04-27 19:04:54+00:00,neg
1254822390607028227,"Τώρα σοβαρά, θυμάστε καλοκαίρι σε μετρό με κλειστό κλιματισμό που δεν μπορεί να αναπνεύσει ο κόσμος από τη ζέστη; Ωραία, βάλτε και τη μάσκα στο κάδρο από φέτος.",2020-04-27 17:19:06+00:00,neg
1254814431726522376,Μασκούλα σε μετρό κ με κλειστό κλιματισμό. Όντως ο θάνατος δε θα είναι από κορονοϊό,2020-04-27 16:47:28+00:00,neg
1254792616698314760,τα κλιματιστικά στους συρμούς του μετρό και τα λεωφορεία δεν έχουν συντηρηθεί ΠΟΤΕ επειδή δεν περίσσευαν κονδύλια ... το ότι μέχρι σήμερα δεν είχαμε επιδημίες με νόσο λεωγεωναρίων είναι απορίας άξιο ... ας ελπίζουμε τώρα ότι θα συντηρηθούν έστω και υποτυπωδώς ...,2020-04-27 15:20:47+00:00,neg
1254672465500012545,"Είσοδος σε λεωφορεία, μετρό, ηλεκτρικό υποχρεωτικά με μάσκα - Η πρόταση που εξετάζεται ",2020-04-27 07:23:21+00:00,nrl
